con;np1;np2;female;cat;verb;prompt;continuation
weil;Daniel;Laura;False;stim-exp;störte;Daniel störte Laura, weil;Daniel störte Laura, weil sie sich nicht mehr so gut an die neue Situation gewöhnt hatte. Laura war sich
weil;Daniel;Laura;False;stim-exp;überraschte;Daniel überraschte Laura, weil;Daniel überraschte Laura, weil er ihr einen Kuss auf die Lippen gab und sie sich so sehr gefreut
weil;Daniel;Laura;False;stim-exp;verwirrte;Daniel verwirrte Laura, weil;Daniel verwirrte Laura, weil sie nicht wusste, dass sie in der Nähe von einem anderen Mann lebte. Laura
weil;Daniel;Laura;False;exp-stim;bewunderte;Daniel bewunderte Laura, weil;"Daniel bewunderte Laura, weil sie so schön war.
Laura: Ich bin so froh, dass du mich"
weil;Daniel;Laura;False;exp-stim;fürchtete;Daniel fürchtete Laura, weil;Daniel fürchtete Laura, weil sie sich in ihn verliebt hatte. Er warf ihr vor, sie zu ver
weil;Daniel;Laura;False;exp-stim;sorgte sich um;Daniel sorgte sich um Laura, weil;"Daniel sorgte sich um Laura, weil sie sich nicht mehr wohl fühlte.
Laura war sehr traurig, weil"
weil;Daniel;Laura;False;exp-stim;verachtete;Daniel verachtete Laura, weil;Daniel verachtete Laura, weil er ihr die Liebe versprochen hatte. Er warf ihr vor, sie zu verraten
weil;Daniel;Laura;False;exp-stim;vertraute;Daniel vertraute Laura, weil;Daniel vertraute Laura, weil sie die beiden in der Schule kennen gelernt hatte. Laura war die beste Freundin von
weil;Daniel;Laura;False;exp-stim;achtete;Daniel achtete Laura, weil;Daniel achtete Laura, weil sie nicht mehr so viel Zeit hatte, um sich um ihre Kinder zu kümmern.
weil;Daniel;Laura;False;exp-stim;bedauerte;Daniel bedauerte Laura, weil;"Daniel bedauerte Laura, weil er sie so sehr liebte.
„Ich habe dich so lieb, Laura"
weil;Daniel;Laura;False;exp-stim;bemitleidete;Daniel bemitleidete Laura, weil;Daniel bemitleidete Laura, weil er sie nicht mehr liebte. Er warf ihr vor, sie zu verraten
weil;Daniel;Laura;False;exp-stim;ekelte sich vor;Daniel ekelte sich vor Laura, weil;"Daniel ekelte sich vor Laura, weil sie sich in ihn verliebt hatte.
Laura und Daniel sind sich einig,"
weil;Daniel;Laura;False;exp-stim;hasste;Daniel hasste Laura, weil;"Daniel hasste Laura, weil sie so unglücklich war.
Laura war ein sehr guter Mensch, aber"
weil;Daniel;Laura;False;exp-stim;liebte;Daniel liebte Laura, weil;Daniel liebte Laura, weil er sie so liebte, wie sie war. Er war ihr Freund, ihr Freund
weil;Daniel;Laura;False;exp-stim;misstraute;Daniel misstraute Laura, weil;Daniel misstraute Laura, weil sie nicht weiß, dass sie mit ihrem Freund zusammen ist. Laura ist sehr unglück
weil;Daniel;Laura;False;exp-stim;mochte;Daniel mochte Laura, weil;"Daniel mochte Laura, weil sie so liebenswert war.
Laura war eine sehr gute Freundin von mir. Sie"
weil;Daniel;Laura;False;exp-stim;respektierte;Daniel respektierte Laura, weil;"Daniel respektierte Laura, weil sie ihn so liebte.
Laura war sehr stolz auf ihn.
Laura"
weil;Daniel;Laura;False;exp-stim;schätzte;Daniel schätzte Laura, weil;Daniel schätzte Laura, weil sie ein gutes Verhältnis zu ihr hatte, und sie war froh, dass sie sich
weil;Daniel;Laura;False;exp-stim;verabscheute;Daniel verabscheute Laura, weil;"Daniel verabscheute Laura, weil sie ihn nicht liebte.
Laura war sehr froh, dass sie ihn nicht"
weil;Daniel;Laura;False;exp-stim;verehrte;Daniel verehrte Laura, weil;"Daniel verehrte Laura, weil sie so viel Zeit mit ihr verbracht hat.
Laura: Ich bin so froh"
weil;Daniel;Laura;False;exp-stim;vergötterte;Daniel vergötterte Laura, weil;Daniel vergötterte Laura, weil er sie für eine Frau hielt, die er nicht liebte. Er warf ihr
weil;Daniel;Laura;False;exp-stim;vermisste;Daniel vermisste Laura, weil;"Daniel vermisste Laura, weil sie sich nicht mehr um ihn kümmern konnte.
Laura war sehr traurig"
weil;Jan;Jennifer;False;stim-exp;beeindruckte;Jan beeindruckte Jennifer, weil;"Jan beeindruckte Jennifer, weil sie sich so gut in die Rolle hineinversetzen konnte.
„Ich habe mich sehr"
weil;Jan;Jennifer;False;stim-exp;enttäuschte;Jan enttäuschte Jennifer, weil;Jan enttäuschte Jennifer, weil sie nicht mehr so viel Zeit hatte, um sich um ihre Familie zu kümmern.
weil;Jan;Jennifer;False;stim-exp;inspirierte;Jan inspirierte Jennifer, weil;"Jan inspirierte Jennifer, weil sie so viel Spaß an der Musik hatte.
Jennifer: „Ich habe"
weil;Jan;Jennifer;False;stim-exp;langweilte;Jan langweilte Jennifer, weil;Jan langweilte Jennifer, weil sie nicht mehr so viel Zeit hatte, um sich um ihre Familie zu kümmern.
weil;Jan;Jennifer;False;stim-exp;verblüffte;Jan verblüffte Jennifer, weil;Jan verblüffte Jennifer, weil sie nicht nur die schönsten Fotos von ihrem Urlaub gemacht hat, sondern auch
weil;Jan;Jennifer;False;stim-exp;amüsierte;Jan amüsierte Jennifer, weil;"Jan amüsierte Jennifer, weil sie nicht wusste, dass sie eine Frau ist.
„Ich bin eine Frau"
weil;Jan;Jennifer;False;stim-exp;ängstigte;Jan ängstigte Jennifer, weil;Jan ängstigte Jennifer, weil sie nicht wusste, was sie tun sollte. Sie war nicht in der Lage,
weil;Jan;Jennifer;False;stim-exp;begeisterte;Jan begeisterte Jennifer, weil;"Jan begeisterte Jennifer, weil sie so viel Spaß an der Musik hatte.
Jennifer und ihr Mann haben"
weil;Jan;Jennifer;False;stim-exp;bezauberte;Jan bezauberte Jennifer, weil;"Jan bezauberte Jennifer, weil er sie so liebte.
Jennifer: Ich liebe dich.
"
weil;Jan;Jennifer;False;stim-exp;entzückte;Jan entzückte Jennifer, weil;"Jan entzückte Jennifer, weil er sie so liebte.
„Ich bin so froh, dass du mich"
weil;Jan;Jennifer;False;stim-exp;erschreckte;Jan erschreckte Jennifer, weil;Jan erschreckte Jennifer, weil sie nicht wusste, dass sie in der Lage war, die Wahrheit zu sagen.
weil;Jan;Jennifer;False;stim-exp;erschütterte;Jan erschütterte Jennifer, weil;"Jan erschütterte Jennifer, weil sie nicht mehr mit ihm zusammen sein konnte.
„Ich habe dich so lieb,"
weil;Jan;Jennifer;False;stim-exp;erstaunte;Jan erstaunte Jennifer, weil;Jan erstaunte Jennifer, weil sie nicht wusste, dass sie in der Lage ist, die Welt zu retten.
weil;Jan;Jennifer;False;stim-exp;faszinierte;Jan faszinierte Jennifer, weil;"Jan faszinierte Jennifer, weil es ihr so gut gefallen hat.
„Ich habe mich sehr gefreut,"
weil;Jan;Jennifer;False;stim-exp;irritierte;Jan irritierte Jennifer, weil;"Jan irritierte Jennifer, weil sie ihn als „schlechten Kerl“ bezeichnet hatte.
Jennifer und"
weil;Jan;Jennifer;False;stim-exp;schockierte;Jan schockierte Jennifer, weil;"Jan schockierte Jennifer, weil sie nicht wusste, dass sie mit ihrem Freund zusammen war.
Jennifer"
weil;Jan;Jennifer;False;stim-exp;störte;Jan störte Jennifer, weil;"Jan störte Jennifer, weil sie sich nicht mehr so gut an die neue Situation gewöhnt hatte.
""Ich"
weil;Jan;Jennifer;False;stim-exp;überraschte;Jan überraschte Jennifer, weil;"Jan überraschte Jennifer, weil er ihr einen Kuss auf die Lippen gab.
Jennifer und ihr Freund"
weil;Jan;Jennifer;False;stim-exp;verwirrte;Jan verwirrte Jennifer, weil;Jan verwirrte Jennifer, weil er ihr sagte, dass er sie nicht liebe. Er sagte ihr, dass er sie
weil;Jan;Jennifer;False;exp-stim;bewunderte;Jan bewunderte Jennifer, weil;"Jan bewunderte Jennifer, weil sie so schön war.
„Ich habe dich lieb, Jennifer“, sagte er"
weil;Jan;Jennifer;False;exp-stim;fürchtete;Jan fürchtete Jennifer, weil;Jan fürchtete Jennifer, weil sie sich nicht mehr sicher fühlte, ob sie sich mit ihrem Mann wirklich lie
weil;Jan;Jennifer;False;exp-stim;sorgte sich um;Jan sorgte sich um Jennifer, weil;"Jan sorgte sich um Jennifer, weil sie nicht mehr in der Lage war, ihre Mutter zu besuchen.
Jennifer"
weil;Jan;Jennifer;False;exp-stim;verachtete;Jan verachtete Jennifer, weil;"Jan verachtete Jennifer, weil er sie als „die schönste Frau der Welt“ bezeichnete.
Jennifer"
weil;Jan;Jennifer;False;exp-stim;vertraute;Jan vertraute Jennifer, weil;"Jan vertraute Jennifer, weil sie ihm das Gefühl gab, dass er sie liebt.
Jennifer und"
weil;Jan;Jennifer;False;exp-stim;achtete;Jan achtete Jennifer, weil;"Jan achtete Jennifer, weil es ihr wichtig war, dass sie sich nicht von ihrem Mann trennen musste.
„"
weil;Jan;Jennifer;False;exp-stim;bedauerte;Jan bedauerte Jennifer, weil;"Jan bedauerte Jennifer, weil es so schlimm war.
„Ich habe mich so gefreut, dass"
weil;Jan;Jennifer;False;exp-stim;bemitleidete;Jan bemitleidete Jennifer, weil;"Jan bemitleidete Jennifer, weil es ihr so gut gefallen hat, dass sie sich für sie entschieden hat.
J"
weil;Jan;Jennifer;False;exp-stim;ekelte sich vor;Jan ekelte sich vor Jennifer, weil;Jan ekelte sich vor Jennifer, weil er sie nicht liebte. Er warf ihr vor, sie zu verraten,
weil;Jan;Jennifer;False;exp-stim;hasste;Jan hasste Jennifer, weil;Jan hasste Jennifer, weil sie so viel Geld hatte und sie sich so sehr um ihre Familie kümmerte.
weil;Jan;Jennifer;False;exp-stim;liebte;Jan liebte Jennifer, weil;Jan liebte Jennifer, weil sie die Menschen so liebte, wie sie waren. Sie war eine wunderbare
weil;Jan;Jennifer;False;exp-stim;misstraute;Jan misstraute Jennifer, weil;"Jan misstraute Jennifer, weil sie sich nicht an die Regeln hielt.
Jennifer: Ich habe mich nicht an"
weil;Jan;Jennifer;False;exp-stim;mochte;Jan mochte Jennifer, weil;"Jan mochte Jennifer, weil sie so liebenswert ist.
Ich habe mich sehr gefreut, dass sie"
weil;Jan;Jennifer;False;exp-stim;respektierte;Jan respektierte Jennifer, weil;Jan respektierte Jennifer, weil er sie liebte. Er war ein guter Freund und ein guter Ehemann.
weil;Jan;Jennifer;False;exp-stim;schätzte;Jan schätzte Jennifer, weil;"Jan schätzte Jennifer, weil er sie so liebte, dass er sie nicht mehr missen wollte.
„"
weil;Jan;Jennifer;False;exp-stim;verabscheute;Jan verabscheute Jennifer, weil;Jan verabscheute Jennifer, weil sie so unglücklich war, dass sie sich nicht mehr traute, mit ihm
weil;Jan;Jennifer;False;exp-stim;verehrte;Jan verehrte Jennifer, weil;Jan verehrte Jennifer, weil sie so viel für mich getan hat. Sie hat mir geholfen, meine
weil;Jan;Jennifer;False;exp-stim;vergötterte;Jan vergötterte Jennifer, weil;Jan vergötterte Jennifer, weil er sie als seine Frau ansah. Er warf ihr vor, sie zu verraten
weil;Jan;Jennifer;False;exp-stim;vermisste;Jan vermisste Jennifer, weil;"Jan vermisste Jennifer, weil sie nicht mehr in der Lage war, sich zu bewegen.
Jennifer war in"
weil;Alexander;Stephanie;False;stim-exp;beeindruckte;Alexander beeindruckte Stephanie, weil;"Alexander beeindruckte Stephanie, weil er nicht nur ein guter Freund ist, sondern auch ein guter Vater.
„"
weil;Alexander;Stephanie;False;stim-exp;enttäuschte;Alexander enttäuschte Stephanie, weil;Alexander enttäuschte Stephanie, weil sie nicht mehr so viel Zeit hatte, um sich um die Kinder zu kümmern.
weil;Alexander;Stephanie;False;stim-exp;inspirierte;Alexander inspirierte Stephanie, weil;"Alexander inspirierte Stephanie, weil sie sich so gut in die Rolle hineinversetzen konnte.
„Ich habe mich sehr"
weil;Alexander;Stephanie;False;stim-exp;langweilte;Alexander langweilte Stephanie, weil;Alexander langweilte Stephanie, weil sie nicht mehr so viel Zeit hatte, um sich um die Kinder zu kümmern.
weil;Alexander;Stephanie;False;stim-exp;verblüffte;Alexander verblüffte Stephanie, weil;"Alexander verblüffte Stephanie, weil sie sich nicht mehr so gut an die neue Situation gewöhnt hatte.
""Ich"
weil;Alexander;Stephanie;False;stim-exp;amüsierte;Alexander amüsierte Stephanie, weil;Alexander amüsierte Stephanie, weil sie nicht wusste, dass sie in der Nähe von einem der schönsten Str
weil;Alexander;Stephanie;False;stim-exp;ängstigte;Alexander ängstigte Stephanie, weil;"Alexander ängstigte Stephanie, weil sie nicht wusste, dass sie mit dem Mann zusammen war.
""Ich habe"
weil;Alexander;Stephanie;False;stim-exp;begeisterte;Alexander begeisterte Stephanie, weil;"Alexander begeisterte Stephanie, weil er sie so liebte.
„Ich habe mich sehr gefreut, dass"
weil;Alexander;Stephanie;False;stim-exp;bezauberte;Alexander bezauberte Stephanie, weil;Alexander bezauberte Stephanie, weil er ihr die Augen öffnete und sie mit einem Lächeln in die Augen schaute
weil;Alexander;Stephanie;False;stim-exp;entzückte;Alexander entzückte Stephanie, weil;"Alexander entzückte Stephanie, weil sie so schön war.
„Ich bin so froh, dass du da b"
weil;Alexander;Stephanie;False;stim-exp;erschreckte;Alexander erschreckte Stephanie, weil;"Alexander erschreckte Stephanie, weil sie nicht wusste, was sie tun sollte.
""Ich habe mich gefragt"
weil;Alexander;Stephanie;False;stim-exp;erschütterte;Alexander erschütterte Stephanie, weil;"Alexander erschütterte Stephanie, weil sie nicht wusste, dass sie mit ihrem Freund zusammen war.
Stephanie"
weil;Alexander;Stephanie;False;stim-exp;erstaunte;Alexander erstaunte Stephanie, weil;"Alexander erstaunte Stephanie, weil es so schön war.
„Ich habe mich sehr gefreut, dass du"
weil;Alexander;Stephanie;False;stim-exp;faszinierte;Alexander faszinierte Stephanie, weil;"Alexander faszinierte Stephanie, weil er ihr die Fähigkeit verleiht, sich selbst zu kontrollieren.
Steph"
weil;Alexander;Stephanie;False;stim-exp;irritierte;Alexander irritierte Stephanie, weil;"Alexander irritierte Stephanie, weil sie sich nicht an die Regeln hielt.
„Ich habe mich nicht an die Regeln gehalten"
weil;Alexander;Stephanie;False;stim-exp;schockierte;Alexander schockierte Stephanie, weil;"Alexander schockierte Stephanie, weil sie nicht wusste, dass sie mit ihrem Freund zusammen war.
Stephanie"
weil;Alexander;Stephanie;False;stim-exp;störte;Alexander störte Stephanie, weil;"Alexander störte Stephanie, weil sie sich nicht mehr so gut an die neue Situation gewöhnt hatte.
""Ich"
weil;Alexander;Stephanie;False;stim-exp;überraschte;Alexander überraschte Stephanie, weil;Alexander überraschte Stephanie, weil sie nicht mehr so viel Zeit hatte, um sich um die Kinder zu kümmern.
weil;Alexander;Stephanie;False;stim-exp;verwirrte;Alexander verwirrte Stephanie, weil;"Alexander verwirrte Stephanie, weil sie nicht weiß, was sie mit ihrem Freund machen soll.
Stephanie: „"
weil;Alexander;Stephanie;False;exp-stim;bewunderte;Alexander bewunderte Stephanie, weil;"Alexander bewunderte Stephanie, weil sie sich in ihr verliebt hatte.
Stephanie: „Ich habe mich"
weil;Alexander;Stephanie;False;exp-stim;fürchtete;Alexander fürchtete Stephanie, weil;"Alexander fürchtete Stephanie, weil er sie für einen Mann hielt, der sie nicht liebte.
Stephanie"
weil;Alexander;Stephanie;False;exp-stim;sorgte sich um;Alexander sorgte sich um Stephanie, weil;"Alexander sorgte sich um Stephanie, weil sie sich nicht mehr wohl fühlte.
""Ich habe mich sehr gefreut"
weil;Alexander;Stephanie;False;exp-stim;verachtete;Alexander verachtete Stephanie, weil;Alexander verachtete Stephanie, weil er sie für eine Frau hielt, die er nicht liebte. Er warf ihr
weil;Alexander;Stephanie;False;exp-stim;vertraute;Alexander vertraute Stephanie, weil;"Alexander vertraute Stephanie, weil sie ihm das Gefühl gab, dass sie ihn liebte.
„Ich habe"
weil;Alexander;Stephanie;False;exp-stim;achtete;Alexander achtete Stephanie, weil;"Alexander achtete Stephanie, weil er sie so liebte, dass er sie nicht mehr missen wollte.
Ste"
weil;Alexander;Stephanie;False;exp-stim;bedauerte;Alexander bedauerte Stephanie, weil;"Alexander bedauerte Stephanie, weil sie nicht mehr mit ihr zusammenarbeiten wollte.
„Ich habe mich sehr gefreut"
weil;Alexander;Stephanie;False;exp-stim;bemitleidete;Alexander bemitleidete Stephanie, weil;"Alexander bemitleidete Stephanie, weil sie sich nicht an die Regeln hielt.
„Ich habe mich nicht an die Regeln gehalten"
weil;Alexander;Stephanie;False;exp-stim;ekelte sich vor;Alexander ekelte sich vor Stephanie, weil;"Alexander ekelte sich vor Stephanie, weil sie nicht wusste, dass sie mit ihm zusammen war.
Stephanie war"
weil;Alexander;Stephanie;False;exp-stim;hasste;Alexander hasste Stephanie, weil;"Alexander hasste Stephanie, weil er sie als „die schönste Frau der Welt“ bezeichnete.
Stephanie"
weil;Alexander;Stephanie;False;exp-stim;liebte;Alexander liebte Stephanie, weil;"Alexander liebte Stephanie, weil er sie so liebte.
Stephanie war die beste Freundin von Stephanie."
weil;Alexander;Stephanie;False;exp-stim;misstraute;Alexander misstraute Stephanie, weil;"Alexander misstraute Stephanie, weil sie nicht wusste, dass sie mit ihrem Freund zusammen war.
Stephanie"
weil;Alexander;Stephanie;False;exp-stim;mochte;Alexander mochte Stephanie, weil;Alexander mochte Stephanie, weil er sie so liebte. Er war ein sehr guter Freund, aber er war
weil;Alexander;Stephanie;False;exp-stim;respektierte;Alexander respektierte Stephanie, weil;"Alexander respektierte Stephanie, weil er sie liebte.
„Ich habe mich sehr gefreut, dass du"
weil;Alexander;Stephanie;False;exp-stim;schätzte;Alexander schätzte Stephanie, weil;"Alexander schätzte Stephanie, weil sie sich in der Lage fühlte, die Welt zu verstehen.
„Ich habe"
weil;Alexander;Stephanie;False;exp-stim;verabscheute;Alexander verabscheute Stephanie, weil;"Alexander verabscheute Stephanie, weil sie ihn nicht liebte.
„Ich habe mich immer gefragt, warum"
