con;np1;np2;female;cat;verb;prompt;continuation
;Sebastian;Annika;False;exp-stim;liebte;Sebastian liebte Annika,;Sebastian liebte Annika, aber sie war nicht mehr die Liebe, die sie einmal war.
;Sebastian;Annika;False;exp-stim;misstraute;Sebastian misstraute Annika,;Sebastian misstraute Annika, als er sie fragt, ob sie nicht Lust hätte, mit ihm zu schlafen.
;Sebastian;Annika;False;exp-stim;mochte;Sebastian mochte Annika,;Sebastian mochte Annika, aber er war nicht bereit, sie zu heiraten.
;Sebastian;Annika;False;exp-stim;respektierte;Sebastian respektierte Annika,;Sebastian respektierte Annika, die ihn mit einem Lächeln begrüßte.
;Sebastian;Annika;False;exp-stim;schätzte;Sebastian schätzte Annika,;Sebastian schätzte Annika, als er sie ansprach.
;Sebastian;Annika;False;exp-stim;verabscheute;Sebastian verabscheute Annika,;Sebastian verabscheute Annika, die ihn nicht mochte.
;Sebastian;Annika;False;exp-stim;verehrte;Sebastian verehrte Annika,;Sebastian verehrte Annika, das war der Grund, warum er sie so liebte.
;Sebastian;Annika;False;exp-stim;vergötterte;Sebastian vergötterte Annika,;Sebastian vergötterte Annika, aber sie war nicht mehr die, die er sich wünschte.
;Sebastian;Annika;False;exp-stim;vermisste;Sebastian vermisste Annika,;Sebastian vermisste Annika, als sie mit ihrer Mutter nach Hause kam.
;Daniel;Laura;False;stim-exp;beeindruckte;Daniel beeindruckte Laura,;Daniel beeindruckte Laura, dass er sich nicht nur um die Kinder kümmerte, sondern auch um sie selbst.
;Daniel;Laura;False;stim-exp;enttäuschte;Daniel enttäuschte Laura,;Daniel enttäuschte Laura, die sich nicht mehr an ihn gewöhnen konnte.
;Daniel;Laura;False;stim-exp;inspirierte;Daniel inspirierte Laura,;Daniel inspirierte Laura, ihre eigene Geschichte zu erzählen.
;Daniel;Laura;False;stim-exp;langweilte;Daniel langweilte Laura,;Daniel langweilte Laura, die sich in der Küche aufhielt.
;Daniel;Laura;False;stim-exp;verblüffte;Daniel verblüffte Laura,;Daniel verblüffte Laura, als sie ihn in der Küche sah.
;Daniel;Laura;False;stim-exp;amüsierte;Daniel amüsierte Laura,;Daniel amüsierte Laura, während er sich mit ihr unterhielt.
;Daniel;Laura;False;stim-exp;ängstigte;Daniel ängstigte Laura,;Daniel ängstigte Laura, als sie ihn ansah.
;Daniel;Laura;False;stim-exp;begeisterte;Daniel begeisterte Laura,;Daniel begeisterte Laura, als sie ihn in der Küche begrüßte.
;Daniel;Laura;False;stim-exp;bezauberte;Daniel bezauberte Laura,;Daniel bezauberte Laura, die sich von ihm angezogen fühlte.
;Daniel;Laura;False;stim-exp;entzückte;Daniel entzückte Laura,;Daniel entzückte Laura, als sie ihn ansah.
;Daniel;Laura;False;stim-exp;erschreckte;Daniel erschreckte Laura,;Daniel erschreckte Laura, als sie ihn ansah.
;Daniel;Laura;False;stim-exp;erschütterte;Daniel erschütterte Laura,;Daniel erschütterte Laura, die sich von ihm getrennt hatte.
;Daniel;Laura;False;stim-exp;erstaunte;Daniel erstaunte Laura,;Daniel erstaunte Laura, dass sie so viel Zeit mit ihm verbracht hatte.
;Daniel;Laura;False;stim-exp;faszinierte;Daniel faszinierte Laura,;Daniel faszinierte Laura, und so war es auch nicht verwunderlich, dass sie sich in den folgenden Jahren immer mehr in ihn verlieben konnte.
;Daniel;Laura;False;stim-exp;irritierte;Daniel irritierte Laura,;Daniel irritierte Laura, die sich in der Küche aufhielt.
;Daniel;Laura;False;stim-exp;schockierte;Daniel schockierte Laura,;Daniel schockierte Laura, als sie ihn in der Küche sah.
;Daniel;Laura;False;stim-exp;störte;Daniel störte Laura,;Daniel störte Laura, als sie die Tür zu ihrer Wohnung öffnete.
;Daniel;Laura;False;stim-exp;überraschte;Daniel überraschte Laura,;Daniel überraschte Laura, indem er ihr einen Kuss auf die Wange gab.
;Daniel;Laura;False;stim-exp;verwirrte;Daniel verwirrte Laura,;Daniel verwirrte Laura, als sie ihn ansah.
;Daniel;Laura;False;exp-stim;bewunderte;Daniel bewunderte Laura,;Daniel bewunderte Laura, als er sie ansprach.
;Daniel;Laura;False;exp-stim;fürchtete;Daniel fürchtete Laura,;Daniel fürchtete Laura, weil er sie so sehr liebte.
;Daniel;Laura;False;exp-stim;sorgte sich um;Daniel sorgte sich um Laura,;Daniel sorgte sich um Laura, die sich in der Schule nicht wohl fühlte.
;Daniel;Laura;False;exp-stim;verachtete;Daniel verachtete Laura,;Daniel verachtete Laura, weil sie sich nicht an die Regeln hielt.
;Daniel;Laura;False;exp-stim;vertraute;Daniel vertraute Laura,;Daniel vertraute Laura, seine Frau, an.
;Daniel;Laura;False;exp-stim;achtete;Daniel achtete Laura,;Daniel achtete Laura, pitit fi li a, pou madanm li.
;Daniel;Laura;False;exp-stim;bedauerte;Daniel bedauerte Laura,;Daniel bedauerte Laura, dass sie nicht mehr mit ihm zusammen sein konnte.
;Daniel;Laura;False;exp-stim;bemitleidete;Daniel bemitleidete Laura,;Daniel bemitleidete Laura, die er in der Schule kennengelernt hatte.
;Daniel;Laura;False;exp-stim;ekelte sich vor;Daniel ekelte sich vor Laura,;Daniel ekelte sich vor Laura, als sie ihn ansah.
;Daniel;Laura;False;exp-stim;hasste;Daniel hasste Laura,;Daniel hasste Laura,
;Daniel;Laura;False;exp-stim;liebte;Daniel liebte Laura,;Daniel liebte Laura, und Laura liebte ihn.
;Daniel;Laura;False;exp-stim;misstraute;Daniel misstraute Laura,;Daniel misstraute Laura, et il a été obligé de se battre pour la survie de son fils.
;Daniel;Laura;False;exp-stim;mochte;Daniel mochte Laura,;Daniel mochte Laura, und Laura mochte ihn.
;Daniel;Laura;False;exp-stim;respektierte;Daniel respektierte Laura,;Daniel respektierte Laura, aber er war nicht bereit, ihr zu sagen, dass er sie liebte. Er wusste, dass er sie liebte
;Daniel;Laura;False;exp-stim;schätzte;Daniel schätzte Laura,;Daniel schätzte Laura, dass sie sich für ihn interessierte.
;Daniel;Laura;False;exp-stim;verabscheute;Daniel verabscheute Laura,;Daniel verabscheute Laura, die ihn nicht mochte.
;Daniel;Laura;False;exp-stim;verehrte;Daniel verehrte Laura,;Daniel verehrte Laura, die er seit Jahren nicht mehr gesehen hatte.
;Daniel;Laura;False;exp-stim;vergötterte;Daniel vergötterte Laura,;Daniel vergötterte Laura, aber sie war nicht so, wie er sie sich vorgestellt hatte.
;Daniel;Laura;False;exp-stim;vermisste;Daniel vermisste Laura,;Daniel vermisste Laura, sie war verschwunden.
;Jan;Jennifer;False;stim-exp;beeindruckte;Jan beeindruckte Jennifer,;Jan beeindruckte Jennifer, als sie ihn in der Küche begrüßte.
;Jan;Jennifer;False;stim-exp;enttäuschte;Jan enttäuschte Jennifer,;Jan enttäuschte Jennifer, dass er sie nicht mehr anrufen wollte.
;Jan;Jennifer;False;stim-exp;inspirierte;Jan inspirierte Jennifer,;Jan inspirierte Jennifer, sich selbst zu fotografieren.
;Jan;Jennifer;False;stim-exp;langweilte;Jan langweilte Jennifer,;Jan langweilte Jennifer, sie wollte nicht mehr mit ihm reden.
;Jan;Jennifer;False;stim-exp;verblüffte;Jan verblüffte Jennifer,;Jan verblüffte Jennifer, als sie ihn in der Küche sah.
;Jan;Jennifer;False;stim-exp;amüsierte;Jan amüsierte Jennifer,;Jan amüsierte Jennifer, dass die beiden sich so gut verstanden.
;Jan;Jennifer;False;stim-exp;ängstigte;Jan ängstigte Jennifer,;Jan ängstigte Jennifer, wie es geht.
;Jan;Jennifer;False;stim-exp;begeisterte;Jan begeisterte Jennifer,;Jan begeisterte Jennifer, die sich sofort in ihn verliebte.
;Jan;Jennifer;False;stim-exp;bezauberte;Jan bezauberte Jennifer,;Jan bezauberte Jennifer, als sie ihr erstes Mal mit ihm hatte.
;Jan;Jennifer;False;stim-exp;entzückte;Jan entzückte Jennifer,;Jan entzückte Jennifer, als er sie ansprach.
;Jan;Jennifer;False;stim-exp;erschreckte;Jan erschreckte Jennifer,;Jan erschreckte Jennifer, dass er sich nicht mehr meldete.
;Jan;Jennifer;False;stim-exp;erschütterte;Jan erschütterte Jennifer,;Jan erschütterte Jennifer, als sie von einem Mann mit einem Messer bedroht wurde.
;Jan;Jennifer;False;stim-exp;erstaunte;Jan erstaunte Jennifer,;Jan erstaunte Jennifer, dass er sich nicht mehr meldete.
;Jan;Jennifer;False;stim-exp;faszinierte;Jan faszinierte Jennifer,;Jan faszinierte Jennifer, die sich von ihm angezogen fühlte.
;Jan;Jennifer;False;stim-exp;irritierte;Jan irritierte Jennifer,;Jan irritierte Jennifer, dass sie sich nicht an die Regeln hielt.
;Jan;Jennifer;False;stim-exp;schockierte;Jan schockierte Jennifer,;Jan schockierte Jennifer, als sie ihn in der Küche sah.
;Jan;Jennifer;False;stim-exp;störte;Jan störte Jennifer,;Jan störte Jennifer, dass sie sich nicht mehr so gut konzentrieren konnte.
;Jan;Jennifer;False;stim-exp;überraschte;Jan überraschte Jennifer,;Jan überraschte Jennifer, als sie ihr erstes Mal mit einem Mann hatte.
;Jan;Jennifer;False;stim-exp;verwirrte;Jan verwirrte Jennifer,;Jan verwirrte Jennifer, die sich nicht mehr richtig zurechtfinden konnte.
;Jan;Jennifer;False;exp-stim;bewunderte;Jan bewunderte Jennifer,;Jan bewunderte Jennifer, wie sie sich in den Armen ihres Mannes aufhielt.
;Jan;Jennifer;False;exp-stim;fürchtete;Jan fürchtete Jennifer,;Jan fürchtete Jennifer, dass sie sich in der Schule nicht wohlfühlte.
;Jan;Jennifer;False;exp-stim;sorgte sich um;Jan sorgte sich um Jennifer,;Jan sorgte sich um Jennifer, das er nicht mehr sehen konnte.
;Jan;Jennifer;False;exp-stim;verachtete;Jan verachtete Jennifer,;Jan verachtete Jennifer, weil sie sich nicht an die Regeln hielt.
;Jan;Jennifer;False;exp-stim;vertraute;Jan vertraute Jennifer,;Jan vertraute Jennifer, dem jüngeren Bruder von Jennifer, an.
;Jan;Jennifer;False;exp-stim;achtete;Jan achtete Jennifer,;Jan achtete Jennifer, pitit fi mwen an, pou madanm mwen.
;Jan;Jennifer;False;exp-stim;bedauerte;Jan bedauerte Jennifer,;Jan bedauerte Jennifer, dass sie nicht mehr mit ihm zusammen sein konnte.
;Jan;Jennifer;False;exp-stim;bemitleidete;Jan bemitleidete Jennifer,;Jan bemitleidete Jennifer, seine Frau.
;Jan;Jennifer;False;exp-stim;ekelte sich vor;Jan ekelte sich vor Jennifer,;Jan ekelte sich vor Jennifer, die ihm die Hand schüttelte.
;Jan;Jennifer;False;exp-stim;hasste;Jan hasste Jennifer,;Jan hasste Jennifer,
;Jan;Jennifer;False;exp-stim;liebte;Jan liebte Jennifer,;Jan liebte Jennifer, aber sie war nicht bereit, sich mit ihm zu verlieben.
;Jan;Jennifer;False;exp-stim;misstraute;Jan misstraute Jennifer,;Jan misstraute Jennifer, die ihn aufforderte, sich mit ihm zu treffen.
;Jan;Jennifer;False;exp-stim;mochte;Jan mochte Jennifer,;Jan mochte Jennifer, das war klar.
;Jan;Jennifer;False;exp-stim;respektierte;Jan respektierte Jennifer,;Jan respektierte Jennifer, und Jennifer respektierte ihn.
;Jan;Jennifer;False;exp-stim;schätzte;Jan schätzte Jennifer,;Jan schätzte Jennifer, dass sie sich in der Lage fühlte, die Welt zu verändern.
;Jan;Jennifer;False;exp-stim;verabscheute;Jan verabscheute Jennifer,;Jan verabscheute Jennifer, aber er wusste, dass sie ihn liebte.
;Jan;Jennifer;False;exp-stim;verehrte;Jan verehrte Jennifer,;Jan verehrte Jennifer,
;Jan;Jennifer;False;exp-stim;vergötterte;Jan vergötterte Jennifer,;Jan vergötterte Jennifer, dass ich sie so liebte.
;Jan;Jennifer;False;exp-stim;vermisste;Jan vermisste Jennifer,;Jan vermisste Jennifer, und ich war so froh, dass sie wieder da war.
;Alexander;Stephanie;False;stim-exp;beeindruckte;Alexander beeindruckte Stephanie,;Alexander beeindruckte Stephanie, als sie ihn in der Kirche sah.
;Alexander;Stephanie;False;stim-exp;enttäuschte;Alexander enttäuschte Stephanie,;Alexander enttäuschte Stephanie, dass er sie nicht mehr in die Arme schließen konnte.
;Alexander;Stephanie;False;stim-exp;inspirierte;Alexander inspirierte Stephanie,;Alexander inspirierte Stephanie, ihre eigene Geschichte zu erzählen.
;Alexander;Stephanie;False;stim-exp;langweilte;Alexander langweilte Stephanie,;Alexander langweilte Stephanie, sie war zu müde, um sich um die beiden zu kümmern.
;Alexander;Stephanie;False;stim-exp;verblüffte;Alexander verblüffte Stephanie,;Alexander verblüffte Stephanie, indem er ihr einen Kuss auf die Wange gab.
;Alexander;Stephanie;False;stim-exp;amüsierte;Alexander amüsierte Stephanie,;Alexander amüsierte Stephanie, als sie ihr die Hand reichte.
;Alexander;Stephanie;False;stim-exp;ängstigte;Alexander ängstigte Stephanie,;Alexander ängstigte Stephanie, die sich in der Küche aufhielt.
;Alexander;Stephanie;False;stim-exp;begeisterte;Alexander begeisterte Stephanie,;Alexander begeisterte Stephanie, als sie ihr erstes Mal mit ihm Sex hatte.
;Alexander;Stephanie;False;stim-exp;bezauberte;Alexander bezauberte Stephanie,;Alexander bezauberte Stephanie, als sie ihr den Schlüssel überreichte.
;Alexander;Stephanie;False;stim-exp;entzückte;Alexander entzückte Stephanie,;Alexander entzückte Stephanie, als er sie ansah.
;Alexander;Stephanie;False;stim-exp;erschreckte;Alexander erschreckte Stephanie,;Alexander erschreckte Stephanie, als sie die Tür zu ihrer Wohnung öffnete.
;Alexander;Stephanie;False;stim-exp;erschütterte;Alexander erschütterte Stephanie,;Alexander erschütterte Stephanie, als sie die Nachricht erhielt, dass sie schwanger ist.
;Alexander;Stephanie;False;stim-exp;erstaunte;Alexander erstaunte Stephanie,;Alexander erstaunte Stephanie, als sie ihn in der Küche sah.
;Alexander;Stephanie;False;stim-exp;faszinierte;Alexander faszinierte Stephanie,;Alexander faszinierte Stephanie, als sie ihn in der Schule kennenlernte. Sie war fasziniert von seinem Charme und seinem Humor, von seiner
;Alexander;Stephanie;False;stim-exp;irritierte;Alexander irritierte Stephanie,;Alexander irritierte Stephanie, als sie ihr die Hand schüttelte.
;Alexander;Stephanie;False;stim-exp;schockierte;Alexander schockierte Stephanie,;Alexander schockierte Stephanie, als sie ihn in der Küche sah.
;Alexander;Stephanie;False;stim-exp;störte;Alexander störte Stephanie,;Alexander störte Stephanie, als sie die Tür zu ihrer Wohnung öffnete.
;Alexander;Stephanie;False;stim-exp;überraschte;Alexander überraschte Stephanie,;Alexander überraschte Stephanie, als sie ihn in der Küche begrüßte.
;Alexander;Stephanie;False;stim-exp;verwirrte;Alexander verwirrte Stephanie,;Alexander verwirrte Stephanie, die sich nicht mehr richtig zurechtfinden konnte.
;Alexander;Stephanie;False;exp-stim;bewunderte;Alexander bewunderte Stephanie,;Alexander bewunderte Stephanie, und er wusste, dass sie ihn liebte.
;Alexander;Stephanie;False;exp-stim;fürchtete;Alexander fürchtete Stephanie,;Alexander fürchtete Stephanie, dass sie sich in der Schule nicht wohlfühlte.
;Alexander;Stephanie;False;exp-stim;sorgte sich um;Alexander sorgte sich um Stephanie,;Alexander sorgte sich um Stephanie, die sich in der Schule nicht wohl fühlte.
;Alexander;Stephanie;False;exp-stim;verachtete;Alexander verachtete Stephanie,;Alexander verachtete Stephanie, weil sie sich nicht an die Regeln hielt.
;Alexander;Stephanie;False;exp-stim;vertraute;Alexander vertraute Stephanie,;Alexander vertraute Stephanie, die mit ihrer Familie in der Nähe wohnte, an.
;Alexander;Stephanie;False;exp-stim;achtete;Alexander achtete Stephanie,;Alexander achtete Stephanie, pitit fi li a, pou madanm li.
;Alexander;Stephanie;False;exp-stim;bedauerte;Alexander bedauerte Stephanie,;Alexander bedauerte Stephanie, dass sie nicht mehr mit ihr zusammen sein konnte.
;Alexander;Stephanie;False;exp-stim;bemitleidete;Alexander bemitleidete Stephanie,;Alexander bemitleidete Stephanie, als sie ihn nach dem Tod ihres Vaters verlassen hatte.
;Alexander;Stephanie;False;exp-stim;ekelte sich vor;Alexander ekelte sich vor Stephanie,;Alexander ekelte sich vor Stephanie, die ihm die Hand schüttelte.
;Alexander;Stephanie;False;exp-stim;hasste;Alexander hasste Stephanie,;Alexander hasste Stephanie, and she hasste me.
;Alexander;Stephanie;False;exp-stim;liebte;Alexander liebte Stephanie,;Alexander liebte Stephanie, und sie liebte ihn.
;Alexander;Stephanie;False;exp-stim;misstraute;Alexander misstraute Stephanie,;Alexander misstraute Stephanie, and the two of them are forced to fight for their lives.
;Alexander;Stephanie;False;exp-stim;mochte;Alexander mochte Stephanie,;Alexander mochte Stephanie, aber er war nicht bereit, sie zu heiraten.
;Alexander;Stephanie;False;exp-stim;respektierte;Alexander respektierte Stephanie,;Alexander respektierte Stephanie, aber er war nicht bereit, ihr zu sagen, dass er sie liebte.
;Alexander;Stephanie;False;exp-stim;schätzte;Alexander schätzte Stephanie,;Alexander schätzte Stephanie, dass sie sich für ihn interessierte.
;Alexander;Stephanie;False;exp-stim;verabscheute;Alexander verabscheute Stephanie,;Alexander verabscheute Stephanie, die ihn nicht mochte.
;Alexander;Stephanie;False;exp-stim;verehrte;Alexander verehrte Stephanie,;Alexander verehrte Stephanie, die ihn in den Tod trieb.
;Alexander;Stephanie;False;exp-stim;vergötterte;Alexander vergötterte Stephanie,;Alexander vergötterte Stephanie, aber sie war nicht bereit, sich mit ihm zu verlieben.
;Alexander;Stephanie;False;exp-stim;vermisste;Alexander vermisste Stephanie,;Alexander vermisste Stephanie, die sie seit dem Tod ihres Vaters nicht mehr gesehen hatte.
;Stefan;Natalie;False;stim-exp;beeindruckte;Stefan beeindruckte Natalie,;Stefan beeindruckte Natalie, dass sie sich für ihn interessierte.
;Stefan;Natalie;False;stim-exp;enttäuschte;Stefan enttäuschte Natalie,;Stefan enttäuschte Natalie, als sie ihn in der Küche traf.
;Stefan;Natalie;False;stim-exp;inspirierte;Stefan inspirierte Natalie,;Stefan inspirierte Natalie, ihre eigene Geschichte zu erzählen.
;Stefan;Natalie;False;stim-exp;langweilte;Stefan langweilte Natalie,;Stefan langweilte Natalie, die sich in der Küche aufhielt.
;Stefan;Natalie;False;stim-exp;verblüffte;Stefan verblüffte Natalie,;Stefan verblüffte Natalie, als sie ihn in der Küche traf.
;Stefan;Natalie;False;stim-exp;amüsierte;Stefan amüsierte Natalie,;Stefan amüsierte Natalie, als sie ihre Hand auf ihre Schulter legte.
;Stefan;Natalie;False;stim-exp;ängstigte;Stefan ängstigte Natalie,;Stefan ängstigte Natalie, legte ihr die Hand auf die Schulter und küsste sie.
;Stefan;Natalie;False;stim-exp;begeisterte;Stefan begeisterte Natalie,;Stefan begeisterte Natalie, dass sie sich für ihn interessierte.
;Stefan;Natalie;False;stim-exp;bezauberte;Stefan bezauberte Natalie,;Stefan bezauberte Natalie, die sich sofort in ihn verliebte.
;Stefan;Natalie;False;stim-exp;entzückte;Stefan entzückte Natalie,;Stefan entzückte Natalie, als sie ihn ansah.
;Stefan;Natalie;False;stim-exp;erschreckte;Stefan erschreckte Natalie,;Stefan erschreckte Natalie, als sie ihn ansah.
;Stefan;Natalie;False;stim-exp;erschütterte;Stefan erschütterte Natalie,;Stefan erschütterte Natalie, als sie ihn in der Küche sah.
;Stefan;Natalie;False;stim-exp;erstaunte;Stefan erstaunte Natalie,;Stefan erstaunte Natalie, als sie die Tür zu ihrer Wohnung öffnete.
;Stefan;Natalie;False;stim-exp;faszinierte;Stefan faszinierte Natalie,;Stefan faszinierte Natalie, aber auch sie war fasziniert von ihm.
;Stefan;Natalie;False;stim-exp;irritierte;Stefan irritierte Natalie,;Stefan irritierte Natalie, die sich in der Küche aufhielt.
;Stefan;Natalie;False;stim-exp;schockierte;Stefan schockierte Natalie,;Stefan schockierte Natalie, indem er ihr einen Kuss auf die Wange gab.
;Stefan;Natalie;False;stim-exp;störte;Stefan störte Natalie,;Stefan störte Natalie, als sie die Tür zu ihrer Wohnung öffnete.
;Stefan;Natalie;False;stim-exp;überraschte;Stefan überraschte Natalie,;Stefan überraschte Natalie, indem er ihr einen Kuss auf die Wange gab.
;Stefan;Natalie;False;stim-exp;verwirrte;Stefan verwirrte Natalie,;Stefan verwirrte Natalie, als sie ihn ansprach.
;Stefan;Natalie;False;exp-stim;bewunderte;Stefan bewunderte Natalie,;Stefan bewunderte Natalie, die sich so gut in die Rolle hineinversetzen konnte.
;Stefan;Natalie;False;exp-stim;fürchtete;Stefan fürchtete Natalie,;Stefan fürchtete Natalie, aber auch fürchtete sich vor ihm.
;Stefan;Natalie;False;exp-stim;sorgte sich um;Stefan sorgte sich um Natalie,;Stefan sorgte sich um Natalie, die sich in der Schule nicht wohl fühlte.
;Stefan;Natalie;False;exp-stim;verachtete;Stefan verachtete Natalie,;Stefan verachtete Natalie, aber er konnte sich nicht von ihr trennen.
;Stefan;Natalie;False;exp-stim;vertraute;Stefan vertraute Natalie,;Stefan vertraute Natalie, dem jüngeren Schwester von Alex, an.
;Stefan;Natalie;False;exp-stim;achtete;Stefan achtete Natalie,;Stefan achtete Natalie, dann setzte er sich neben sie und küsste sie.
;Stefan;Natalie;False;exp-stim;bedauerte;Stefan bedauerte Natalie,;Stefan bedauerte Natalie, dass sie nicht mehr mit ihm reden konnte.
;Stefan;Natalie;False;exp-stim;bemitleidete;Stefan bemitleidete Natalie,;Stefan bemitleidete Natalie, setzte sich neben sie und küsste sie.
;Stefan;Natalie;False;exp-stim;ekelte sich vor;Stefan ekelte sich vor Natalie,;Stefan ekelte sich vor Natalie, als sie ihre Hand auf ihre Schulter legte.
;Stefan;Natalie;False;exp-stim;hasste;Stefan hasste Natalie,;Stefan hasste Natalie, ich liebe dich.
;Stefan;Natalie;False;exp-stim;liebte;Stefan liebte Natalie,;Stefan liebte Natalie, und sie liebte ihn.
;Stefan;Natalie;False;exp-stim;misstraute;Stefan misstraute Natalie,;Stefan misstraute Natalie, die ihn ansprach.
;Stefan;Natalie;False;exp-stim;mochte;Stefan mochte Natalie,;Stefan mochte Natalie, aber er hatte keine Lust, sie zu heiraten.
;Stefan;Natalie;False;exp-stim;respektierte;Stefan respektierte Natalie,;Stefan respektierte Natalie, aber sie war nicht bereit, sich mit ihm zu unterhalten.
;Stefan;Natalie;False;exp-stim;schätzte;Stefan schätzte Natalie,;Stefan schätzte Natalie, dass sie sich für ihn interessierte.
;Stefan;Natalie;False;exp-stim;verabscheute;Stefan verabscheute Natalie,;Stefan verabscheute Natalie, die ihn nicht mochte.
;Stefan;Natalie;False;exp-stim;verehrte;Stefan verehrte Natalie,;Stefan verehrte Natalie, die er seit Jahren nicht mehr gesehen hatte.
;Stefan;Natalie;False;exp-stim;vergötterte;Stefan vergötterte Natalie,;Stefan vergötterte Natalie, aber sie war nicht mehr die, die er sich wünschte.
;Stefan;Natalie;False;exp-stim;vermisste;Stefan vermisste Natalie,;Stefan vermisste Natalie, die er seit dem Sommer nicht mehr gesehen hatte.
;Michael;Nadine;False;stim-exp;beeindruckte;Michael beeindruckte Nadine,;Michael beeindruckte Nadine, dass sie sich für ihn interessierte.
;Michael;Nadine;False;stim-exp;enttäuschte;Michael enttäuschte Nadine,;Michael enttäuschte Nadine, als sie ihn in der Küche sah.
;Michael;Nadine;False;stim-exp;inspirierte;Michael inspirierte Nadine,;Michael inspirierte Nadine, ihre eigene Geschichte zu erzählen.
;Michael;Nadine;False;stim-exp;langweilte;Michael langweilte Nadine,;Michael langweilte Nadine, die sich in der Küche aufhielt.
