con;np1;np2;female;cat;verb;prompt;continuation
;Sebastian;Annika;False;exp-stim;respektierte;Sebastian respektierte Annika,;"Sebastian respektierte Annika, und sie war die erste, die sich mit dem Thema auseinandersetzte.
„Ich habe mich mit dem Thema auseinandergesetzt und"
;Sebastian;Annika;False;exp-stim;schätzte;Sebastian schätzte Annika,;"Sebastian schätzte Annika, sie war eine sehr gute Schülerin.
Sie war sehr nett und hilfsbereit.
Sie hat sich sehr gut um mich gekümmert"
;Sebastian;Annika;False;exp-stim;verabscheute;Sebastian verabscheute Annika,;"Sebastian verabscheute Annika, die er als „unverschämt“ und „unehrlich“ bezeichnete.
Er habe sie „nicht geliebt“.
"
;Sebastian;Annika;False;exp-stim;verehrte;Sebastian verehrte Annika,;"Sebastian verehrte Annika, die sich in den letzten Jahren immer mehr von der Außenwelt abkapselt hatte.
Sie war eine der wenigen,"
;Sebastian;Annika;False;exp-stim;vergötterte;Sebastian vergötterte Annika,;Sebastian vergötterte Annika, und die beiden waren sich einig, dass sie sich nicht nur auf die Musik konzentrieren sollten, sondern auch auf die Menschen, die
;Sebastian;Annika;False;exp-stim;vermisste;Sebastian vermisste Annika,;"Sebastian vermisste Annika, die sich gerade auf dem Weg nach Hause befand.
Sie war gerade auf dem Weg nach Hause, als sie plötzlich von einem"
;Daniel;Laura;False;stim-exp;beeindruckte;Daniel beeindruckte Laura,;Daniel beeindruckte Laura, die sich in der ersten Runde gegen die Russin Anastasia Tscherkassowa mit 6:1, 6:1 durch
;Daniel;Laura;False;stim-exp;enttäuschte;Daniel enttäuschte Laura,;Daniel enttäuschte Laura, die sich in der ersten Runde gegen die Russin Anastasia Pavlova mit 6:7 (5:7), 6
;Daniel;Laura;False;stim-exp;inspirierte;Daniel inspirierte Laura,;"Daniel inspirierte Laura, ihre eigene Geschichte zu erzählen.
Sie erzählt, wie sie sich in den letzten Jahren verändert hat und wie sie sich verändert hat"
;Daniel;Laura;False;stim-exp;langweilte;Daniel langweilte Laura,;"Daniel langweilte Laura, und sie war nicht in der Lage, die Situation zu verstehen.
Sie war nicht in der Lage, die Situation zu verstehen"
;Daniel;Laura;False;stim-exp;verblüffte;Daniel verblüffte Laura,;Daniel verblüffte Laura, als sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt
;Daniel;Laura;False;stim-exp;amüsierte;Daniel amüsierte Laura,;"Daniel amüsierte Laura, als sie ihn fragte, ob er ihr helfen könne.
""Ich habe ihn gefragt, ob er mir helfen kann"", sagte"
;Daniel;Laura;False;stim-exp;ängstigte;Daniel ängstigte Laura,;"Daniel ängstigte Laura, weil er sie nicht mochte.
Laura war sehr wütend, weil er sie nicht mochte.
Laura war sehr wütend, weil"
;Daniel;Laura;False;stim-exp;begeisterte;Daniel begeisterte Laura,;"Daniel begeisterte Laura, dass er sich für sie entschieden hat.
„Ich habe mich für sie entschieden, weil ich sie liebe und sie mir sehr"
;Daniel;Laura;False;stim-exp;bezauberte;Daniel bezauberte Laura,;"Daniel bezauberte Laura, die sich in ihn verliebt hatte, mit einem Kuss.
Sie war so verliebt, dass sie ihn nicht mehr losließ."
;Daniel;Laura;False;stim-exp;entzückte;Daniel entzückte Laura,;"Daniel entzückte Laura, als sie ihn fragte, ob er ihr helfen könne.
„Ich habe ihn gefragt, ob er mir helfen könne“, sagte"
;Daniel;Laura;False;stim-exp;erschreckte;Daniel erschreckte Laura,;"Daniel erschreckte Laura, die sich in der Nähe des Hauses aufhielt, und versuchte, sie zu überwältigen.
Sie wurde von der Polizei überwältigt und"
;Daniel;Laura;False;stim-exp;erschütterte;Daniel erschütterte Laura,;"Daniel erschütterte Laura, als sie sich in den Kopf gesetzt hatte, sich in den Kopf zu schießen.
Sie hatte sich in den Kopf geschossen,"
;Daniel;Laura;False;stim-exp;erstaunte;Daniel erstaunte Laura,;"Daniel erstaunte Laura, dass er sich für sie entschieden hatte.
„Ich habe mich für sie entschieden, weil ich sie liebe“, sagte er."
;Daniel;Laura;False;stim-exp;faszinierte;Daniel faszinierte Laura,;"Daniel faszinierte Laura, und wir haben uns sehr gefreut, dass wir sie für die nächste Saison verpflichten konnten.
Wir haben uns sehr gefreut, dass"
;Daniel;Laura;False;stim-exp;irritierte;Daniel irritierte Laura,;Daniel irritierte Laura, als sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt
;Daniel;Laura;False;stim-exp;schockierte;Daniel schockierte Laura,;Daniel schockierte Laura, als sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt
;Daniel;Laura;False;stim-exp;störte;Daniel störte Laura,;"Daniel störte Laura, dass sie sich nicht an die Regeln hielt.
Sie wurde von der Polizei festgenommen.
Die Polizei nahm Laura fest.
"
;Daniel;Laura;False;stim-exp;überraschte;Daniel überraschte Laura,;Daniel überraschte Laura, die sich in der letzten Woche in der U18-Bundesliga für die U20-Nationalmannschaft qualifiziert hatte, mit einem 3:
;Daniel;Laura;False;stim-exp;verwirrte;Daniel verwirrte Laura,;Daniel verwirrte Laura, als sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt
;Daniel;Laura;False;exp-stim;bewunderte;Daniel bewunderte Laura,;"Daniel bewunderte Laura, als sie ihn zum ersten Mal sah.
Er war sehr angetan von ihr und war von ihr so angetan, dass er sie"
;Daniel;Laura;False;exp-stim;fürchtete;Daniel fürchtete Laura,;"Daniel fürchtete Laura, dass sie sich in den Kopf gesetzt hatte, sich zu verlieben.
Doch Laura war nicht bereit, sich zu verlieben"
;Daniel;Laura;False;exp-stim;sorgte sich um;Daniel sorgte sich um Laura,;"Daniel sorgte sich um Laura, der er sich nicht mehr gewachsen fühlte.
Er war der Meinung, dass sie sich nicht mehr so gut fühlte.
Er"
;Daniel;Laura;False;exp-stim;verachtete;Daniel verachtete Laura,;"Daniel verachtete Laura, die sich in ihn verliebt hatte, und er war nicht mehr in der Lage, sie zu lieben.
Laura war nicht mehr"
;Daniel;Laura;False;exp-stim;vertraute;Daniel vertraute Laura,;Daniel vertraute Laura, die in der ersten Runde der Australian Open in Melbourne gegen die Russin Maria Scharapowa verlor, auf eine Teilnahme an den
;Daniel;Laura;False;exp-stim;achtete;Daniel achtete Laura,;Daniel achtete Laura, die sich in der ersten Runde gegen die Russin Anastasia Pavlova mit 6:1, 6:1 durchsetzte
;Daniel;Laura;False;exp-stim;bedauerte;Daniel bedauerte Laura,;"Daniel bedauerte Laura, dass sie nicht in der Lage war, die Prüfung zu bestehen.
Sie sagte, dass sie sich nicht in der Lage fühlte"
;Daniel;Laura;False;exp-stim;bemitleidete;Daniel bemitleidete Laura,;"Daniel bemitleidete Laura, dass sie sich nicht mehr an die Zeit erinnern kann, als sie noch mit ihrem Vater zusammen war.
Sie ist sich sicher"
;Daniel;Laura;False;exp-stim;ekelte sich vor;Daniel ekelte sich vor Laura,;"Daniel ekelte sich vor Laura, als sie ihn anrief.
Er sagte ihr, dass er sie nicht mehr sehen würde.
Er sagte, dass er"
;Daniel;Laura;False;exp-stim;hasste;Daniel hasste Laura,;"Daniel hasste Laura, und er wollte sie nicht mehr haben.
Er wollte sie nicht mehr haben.
Er wollte sie nicht mehr haben.
"
;Daniel;Laura;False;exp-stim;liebte;Daniel liebte Laura,;"Daniel liebte Laura, aber sie liebte ihn nicht.
Sie liebte ihn nicht.
Sie liebte ihn nicht.
Sie liebte ihn nicht.
"
;Daniel;Laura;False;exp-stim;misstraute;Daniel misstraute Laura,;"Daniel misstraute Laura, die er für eine Prostituierte hielt, und sie verliebte sich in ihn.
Doch als er sie verließ, war sie"
;Daniel;Laura;False;exp-stim;mochte;Daniel mochte Laura,;"Daniel mochte Laura, ich mochte sie.
Ich mochte sie.
Ich mochte sie.
Ich mochte sie.
Ich mochte sie.
"
;Daniel;Laura;False;exp-stim;respektierte;Daniel respektierte Laura,;"Daniel respektierte Laura, und er war sich sicher, dass sie die richtige Wahl war.
Er war sich sicher, dass Laura die richtige Wahl war"
;Daniel;Laura;False;exp-stim;schätzte;Daniel schätzte Laura,;"Daniel schätzte Laura, und er war sehr glücklich, dass sie ihn gefunden hatte.
Laura war sehr glücklich, dass sie ihn gefunden hatte.
"
;Daniel;Laura;False;exp-stim;verabscheute;Daniel verabscheute Laura,;"Daniel verabscheute Laura, die sich in ihn verliebt hatte.
Sie war eine sehr gute Schülerin, die sich aber auch in ihn verliebte.
"
;Daniel;Laura;False;exp-stim;verehrte;Daniel verehrte Laura,;"Daniel verehrte Laura, und sie war sehr glücklich, dass sie ihn heiraten konnte.
Laura war sehr glücklich, dass sie ihn heiraten konnte.
"
;Daniel;Laura;False;exp-stim;vergötterte;Daniel vergötterte Laura,;"Daniel vergötterte Laura, die sich in ihn verliebt hatte.
Sie war die Tochter von David und Laura, die sich in ihn verliebt hatten.
"
;Daniel;Laura;False;exp-stim;vermisste;Daniel vermisste Laura,;"Daniel vermisste Laura, die sich in der Nähe von Paris aufhielt.
Sie wurde von einem Unbekannten entführt und in einem Waldstück in der Nähe"
;Jan;Jennifer;False;stim-exp;beeindruckte;Jan beeindruckte Jennifer,;"Jan beeindruckte Jennifer, die als eine der besten Schauspielerinnen der Welt gilt.
Sie spielte in der Serie ""The Big Bang Theory"" mit"
;Jan;Jennifer;False;stim-exp;enttäuschte;Jan enttäuschte Jennifer,;"Jan enttäuschte Jennifer, die sich in der ersten Runde gegen die Nummer 1 der Welt, die Nummer 2 der Welt, geschlagen geben musste.
Die"
;Jan;Jennifer;False;stim-exp;inspirierte;Jan inspirierte Jennifer,;"Jan inspirierte Jennifer, sich mit dem Thema zu beschäftigen.
Sie hat sich mit dem Thema auseinandergesetzt und sich mit dem Thema beschäftigt.
Sie"
;Jan;Jennifer;False;stim-exp;langweilte;Jan langweilte Jennifer,;"Jan langweilte Jennifer, und ich war sehr enttäuscht.
Ich hatte das Gefühl, dass sie sich nicht so gut fühlte, wie ich es erwartet hatte"
;Jan;Jennifer;False;stim-exp;verblüffte;Jan verblüffte Jennifer,;Jan verblüffte Jennifer, als sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt
;Jan;Jennifer;False;stim-exp;amüsierte;Jan amüsierte Jennifer,;Jan amüsierte Jennifer, als sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt
;Jan;Jennifer;False;stim-exp;ängstigte;Jan ängstigte Jennifer,;"Jan ängstigte Jennifer, als sie ihn fragte, ob er sie heiraten wolle.
""Ich habe ihn gefragt, ob er mich heiraten wolle"", sagte"
;Jan;Jennifer;False;stim-exp;begeisterte;Jan begeisterte Jennifer,;"Jan begeisterte Jennifer, als sie sich in den Kopf gesetzt hatte, eine eigene Band zu gründen.
Die Idee, eine Band zu gründen, war"
;Jan;Jennifer;False;stim-exp;bezauberte;Jan bezauberte Jennifer,;"Jan bezauberte Jennifer, die mit ihrem Mann und ihren zwei Kindern in einer kleinen Stadt in der Nähe von New York lebt, mit ihrer Musik.
"
;Jan;Jennifer;False;stim-exp;entzückte;Jan entzückte Jennifer,;Jan entzückte Jennifer, als sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt
;Jan;Jennifer;False;stim-exp;erschreckte;Jan erschreckte Jennifer,;"Jan erschreckte Jennifer, indem er sie mit einem Messer angriff.
Sie wurde schwer verletzt und musste in ein Krankenhaus gebracht werden.
Der Täter"
;Jan;Jennifer;False;stim-exp;erschütterte;Jan erschütterte Jennifer,;"Jan erschütterte Jennifer, als sie sich in den Kopf schoss.
Sie wurde von einem Mann erschossen, der sie mit einem Messer bedroht hatte.
"
;Jan;Jennifer;False;stim-exp;erstaunte;Jan erstaunte Jennifer,;"Jan erstaunte Jennifer, als sie sich in den Kopf gesetzt hatte, eine eigene Band zu gründen.
Die Idee, eine Band zu gründen, war"
;Jan;Jennifer;False;stim-exp;faszinierte;Jan faszinierte Jennifer,;"Jan faszinierte Jennifer, die sich mit ihrem Mann und ihren zwei Kindern in der Nähe von New York aufhielt, mit ihrer Musik.
Sie war"
;Jan;Jennifer;False;stim-exp;irritierte;Jan irritierte Jennifer,;"Jan irritierte Jennifer, als sie sich auf die Suche nach dem verschwundenen Mann machte.
Sie fand ihn in der Nähe des Hauses, in dem"
;Jan;Jennifer;False;stim-exp;schockierte;Jan schockierte Jennifer,;Jan schockierte Jennifer, als sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt
;Jan;Jennifer;False;stim-exp;störte;Jan störte Jennifer,;"Jan störte Jennifer, als er ihr sagte, dass er sie nicht mehr sehen könne.
Er sagte ihr, dass er sie nicht mehr sehen könne"
;Jan;Jennifer;False;stim-exp;überraschte;Jan überraschte Jennifer,;"Jan überraschte Jennifer, indem er ihr sagte, dass er sie nicht mehr sehen würde.
Er sagte, dass er sie nicht mehr sehen würde,"
;Jan;Jennifer;False;stim-exp;verwirrte;Jan verwirrte Jennifer,;"Jan verwirrte Jennifer, weil sie nicht wusste, was sie tun sollte.
Sie war sich nicht sicher, ob sie sich in der Lage fühlte,"
;Jan;Jennifer;False;exp-stim;bewunderte;Jan bewunderte Jennifer,;Jan bewunderte Jennifer, die sich in ihn verliebt hatte, und war von seiner Schönheit so angetan, dass er sie in eine Affäre mit ihr verwick
;Jan;Jennifer;False;exp-stim;fürchtete;Jan fürchtete Jennifer,;Jan fürchtete Jennifer, dass sie sich in den Kopf gesetzt hatte, sich in den Kopf gesetzt hatte, sich in den Kopf gesetzt hatte, sich in
;Jan;Jennifer;False;exp-stim;sorgte sich um;Jan sorgte sich um Jennifer,;Jan sorgte sich um Jennifer, die sich in den Kopf gesetzt hatte, sich in den Kopf zu setzen, sich in den Kopf zu setzen, sich in den
;Jan;Jennifer;False;exp-stim;verachtete;Jan verachtete Jennifer,;"Jan verachtete Jennifer, die er in der Schule gemobbt hatte.
Er war der Meinung, dass er sich nicht mehr an sie erinnern könne"
;Jan;Jennifer;False;exp-stim;vertraute;Jan vertraute Jennifer,;Jan vertraute Jennifer, die er in den letzten Jahren bei den Olympischen Spielen in Rio de Janeiro kennengelernt hatte, für die Olympischen Spiele in London an.
;Jan;Jennifer;False;exp-stim;achtete;Jan achtete Jennifer,;"Jan achtete Jennifer, die sich mit ihrem Mann und ihren zwei Kindern in der Nähe von New York aufhielt, auf die Einhaltung der Regeln.
"
;Jan;Jennifer;False;exp-stim;bedauerte;Jan bedauerte Jennifer,;"Jan bedauerte Jennifer, dass sie sich nicht mehr an die Regeln gehalten habe.
""Ich habe mich nicht mehr an die Regeln gehalten"", sagte sie"
;Jan;Jennifer;False;exp-stim;bemitleidete;Jan bemitleidete Jennifer,;Jan bemitleidete Jennifer, der sie sich in den Kopf gesetzt hatte, als sie sich in den Kopf gesetzt hatte, dass sie sich in den Kopf gesetzt
;Jan;Jennifer;False;exp-stim;ekelte sich vor;Jan ekelte sich vor Jennifer,;"Jan ekelte sich vor Jennifer, die sich in der Küche verbarrikadierte.
Sie hatte sich in der Küche verbarrikadiert, um"
;Jan;Jennifer;False;exp-stim;hasste;Jan hasste Jennifer,;"Jan hasste Jennifer, aber er war ein guter Freund.
Er war ein guter Freund, aber er war ein guter Freund.
Er war ein"
;Jan;Jennifer;False;exp-stim;liebte;Jan liebte Jennifer,;"Jan liebte Jennifer, weil sie sie liebte.
Sie liebte ihn, weil sie ihn liebte.
Sie liebte ihn, weil sie ihn liebte."
;Jan;Jennifer;False;exp-stim;misstraute;Jan misstraute Jennifer,;"Jan misstraute Jennifer, als sie ihn fragte, ob er ihr helfen könne.
""Ich habe ihn gefragt, ob er mir helfen kann"", sagte"
;Jan;Jennifer;False;exp-stim;mochte;Jan mochte Jennifer,;"Jan mochte Jennifer, aber ich mochte sie nicht.
Ich mochte sie nicht.
Ich mochte sie nicht.
Ich mochte sie nicht.
"
;Jan;Jennifer;False;exp-stim;respektierte;Jan respektierte Jennifer,;"Jan respektierte Jennifer, als sie sich in den Kopf gesetzt hatte, sich von ihrem Mann zu trennen.
Doch dann kam alles anders.
Sie"
;Jan;Jennifer;False;exp-stim;schätzte;Jan schätzte Jennifer,;"Jan schätzte Jennifer, eine junge Frau aus dem Irak, die sich in der Nähe von New York aufhielt, als seine beste Freundin.
Sie"
;Jan;Jennifer;False;exp-stim;verabscheute;Jan verabscheute Jennifer,;"Jan verabscheute Jennifer, die er in der Schule gemobbt hatte.
Er war der Meinung, dass sie sich nicht mehr an ihn erinnern könne"
;Jan;Jennifer;False;exp-stim;verehrte;Jan verehrte Jennifer,;"Jan verehrte Jennifer, und sie war so glücklich, dass sie ihn heiratete.
Sie war so glücklich, dass sie ihn heiratete.
Sie war"
;Jan;Jennifer;False;exp-stim;vergötterte;Jan vergötterte Jennifer,;"Jan vergötterte Jennifer, die sich in den Kopf gesetzt hatte, die Welt zu verändern.
Sie wollte die Welt verändern, in der sie lebt."
;Jan;Jennifer;False;exp-stim;vermisste;Jan vermisste Jennifer,;"Jan vermisste Jennifer, die in der Vergangenheit mit einem anderen Mann zusammen war.
Sie war in der Vergangenheit mit einem anderen Mann zusammen.
Sie"
;Alexander;Stephanie;False;stim-exp;beeindruckte;Alexander beeindruckte Stephanie,;Alexander beeindruckte Stephanie, die sich in der ersten Runde gegen die Russin Anastasia Pavlova mit 6:1, 6:1 durchsetzte
;Alexander;Stephanie;False;stim-exp;enttäuschte;Alexander enttäuschte Stephanie,;Alexander enttäuschte Stephanie, die sich in der ersten Runde mit 6:1, 6:1 gegen die Russin Anastasia Pawljutschenk
;Alexander;Stephanie;False;stim-exp;inspirierte;Alexander inspirierte Stephanie,;"Alexander inspirierte Stephanie, sich für die Zukunft zu rüsten.
Sie hat sich für die Zukunft gerüstet.
Sie hat sich für die Zukunft gerüstet"
;Alexander;Stephanie;False;stim-exp;langweilte;Alexander langweilte Stephanie,;"Alexander langweilte Stephanie, als sie sich in den jungen Mann verliebte.
Sie war so verliebt, dass sie ihn in die Arme nahm.
"
;Alexander;Stephanie;False;stim-exp;verblüffte;Alexander verblüffte Stephanie,;"Alexander verblüffte Stephanie, als sie sich auf die Suche nach dem verschwundenen Mann machte.
Sie fand ihn in einem Waldstück.
Die Polizei"
;Alexander;Stephanie;False;stim-exp;amüsierte;Alexander amüsierte Stephanie,;"Alexander amüsierte Stephanie, als sie ihn fragte, ob er sie heiraten wolle.
„Ich habe ihn gefragt, ob er sie heiraten wolle“, sagte"
;Alexander;Stephanie;False;stim-exp;ängstigte;Alexander ängstigte Stephanie,;"Alexander ängstigte Stephanie, dass sie sich nicht mehr an die Regeln halten würde.
Sie war sich sicher, dass sie sich nicht mehr an die Regeln"
;Alexander;Stephanie;False;stim-exp;begeisterte;Alexander begeisterte Stephanie,;Alexander begeisterte Stephanie, die sich in der letzten Saison noch für die U18-Nationalmannschaft des Deutschen Schwimmverbandes (DSV) qualifiziert hatte, mit
;Alexander;Stephanie;False;stim-exp;bezauberte;Alexander bezauberte Stephanie,;"Alexander bezauberte Stephanie, die in der Rolle der „Mimi“ in „La Bohème“ zu sehen war.
In der Rolle der „"
;Alexander;Stephanie;False;stim-exp;entzückte;Alexander entzückte Stephanie,;"Alexander entzückte Stephanie, die mit ihrem Mann und ihren zwei Kindern in der Nähe von Berlin lebt.
Sie ist eine der wenigen Frauen, die sich"
;Alexander;Stephanie;False;stim-exp;erschreckte;Alexander erschreckte Stephanie,;"Alexander erschreckte Stephanie, als sie von einem Mann mit einem Messer bedroht wurde.
Die Frau hatte sich in der Nähe des Tatortes aufgehalten.
"
;Alexander;Stephanie;False;stim-exp;erschütterte;Alexander erschütterte Stephanie,;"Alexander erschütterte Stephanie, nachdem sie die Nachricht von ihrem Tod erhalten hatte.
Die Nachricht von ihrem Tod war für sie ein Schock.
Sie war"
;Alexander;Stephanie;False;stim-exp;erstaunte;Alexander erstaunte Stephanie,;Alexander erstaunte Stephanie, die sich in der ersten Runde gegen die Nummer eins der Welt, die Russin Anastasia Pawljutschenkowa,
;Alexander;Stephanie;False;stim-exp;faszinierte;Alexander faszinierte Stephanie,;"Alexander faszinierte Stephanie, die sich mit ihrem Mann und ihren zwei Kindern in der Nähe von München aufhielt, mit ihrer Begeisterung für die Musik.
"
;Alexander;Stephanie;False;stim-exp;irritierte;Alexander irritierte Stephanie,;"Alexander irritierte Stephanie, als sie von einem Mann angesprochen wurde, der ihr die Handtasche wegnehmen wollte.
Der Mann hatte die Tasche in der"
;Alexander;Stephanie;False;stim-exp;schockierte;Alexander schockierte Stephanie,;Alexander schockierte Stephanie, die sich in der ersten Runde gegen die Nummer eins der Welt, die Russin Anastasia Pawljutschenkowa,
